evid,orid,arid,commid,datetime,sta,net,auth,subsource,channel,channelsrc,seedchan,location,iphase,qual,clockqual,clockcorr,ccset,fm,ema,azimuth,slow,deltim,delinc,delaz,delslo,quality,snr,rflag,lddate,seaz,delta,wgt,timeres
61682361,3139698,15289998,,1599882178.87216,GRIF,UW,UW,Jiggle,"",SEED,HNZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,343.3947382398615,63.03073715020946,1.5,0.2
61682361,3139698,15290003,,1599882188.1672912,GRIF,UW,UW,Jiggle,"",SEED,HNE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,343.3947382398615,63.03073715020946,0,1.33
61682361,3139698,15290008,,1599882179.0227892,PR05,CC,UW,Jiggle,"",SEED,BHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,65.41590428085402,63.494525418755735,1.11,0.37
61682361,3139698,15290013,,1599882187.3216722,PR05,CC,UW,Jiggle,"",SEED,BHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,65.41590428085402,63.494525418755735,1.11,0.52
61682361,3139698,15290018,,1599882179.163486,TKEY,UW,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,355.6843172997504,63.77893609187996,0.19,0.73
61682361,3139698,15290023,,1599882178.926758,SIFT,CC,UW,Jiggle,"",SEED,BHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,63.02301746831864,64.38798230120912,1.09,0.05
61682361,3139698,15290028,,1599882187.2457404,SIFT,CC,UW,Jiggle,"",SEED,BHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,63.02301746831864,64.38798230120912,1.09,0.04
61682361,3139698,15290033,,1599882178.918599,PCEP,UW,UW,Jiggle,"",SEED,HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,29.36043999588736,64.51711703775943,1.09,-0.12
61682361,3139698,15290038,,1599882187.579241,PCEP,UW,UW,Jiggle,"",SEED,HNE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,29.36043999588736,64.51711703775943,1.09,0.08
61682361,3139698,15290043,,1599882179.0817487,LEBA,UW,UW,Jiggle,HHZ,SEED,HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,264.4089546029683,65.71447444365748,1.4,0.09
61682361,3139698,15290048,,1599882187.8138921,LEBA,UW,UW,Jiggle,HHN,SEED,HHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,264.4089546029683,65.71447444365748,1.05,0.4
61682361,3139698,15290053,,1599882179.2435405,KAUT,CC,UW,Jiggle,"",SEED,BHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,77.73548196885662,66.34445258173851,1.04,0.08
61682361,3139698,15290058,,1599882187.882036,KAUT,CC,UW,Jiggle,"",SEED,BHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,77.73548196885662,66.34445258173851,1.04,0.17
61682361,3139698,15290063,,1599882178.9478948,B204,PB,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,141.4903971809125,66.70155260869807,1.37,-0.27
61682361,3139698,15290068,,1599882187.3368855,B204,PB,UW,Jiggle,EH1,SEED,EH1,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,141.4903971809125,66.70155260869807,1.03,-0.48
61682361,3139698,15290073,,1599882179.4322026,RUSH,CC,UW,Jiggle,"",SEED,BHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,60.188994899985005,66.86027181495994,1.36,0.31
61682361,3139698,15290078,,1599882188.2519596,RUSH,CC,UW,Jiggle,"",SEED,BHE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,60.188994899985005,66.86027181495994,0.78,0.61
61682361,3139698,15290083,,1599882179.4930453,RVC,UW,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,55.855922540859524,67.30806903373937,1.35,0.01
61682361,3139698,15290088,,1599882179.529551,VOIT,CC,UW,Jiggle,"",SEED,BHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,53.79753515922357,68.13948516158908,1.31,0.12
61682361,3139698,15290093,,1599882188.5294023,VOIT,CC,UW,Jiggle,"",SEED,BHE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,53.79753515922357,68.13948516158908,0.99,0.38
61682361,3139698,15290098,,1599882179.5052137,CARB,CC,UW,Jiggle,"",SEED,BHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,51.31265705244408,68.27358480048929,1.31,0.19
61682361,3139698,15290103,,1599882188.6267505,CARB,CC,UW,Jiggle,"",SEED,BHE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,51.31265705244408,68.27358480048929,0.62,0.64
61682361,3139698,15290108,,1599882179.7680542,RER,UW,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,70.00127279888335,70.11171401511832,1.23,0.02
61682361,3139698,15290113,,1599882179.704778,LON,UW,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,76.52975875892969,70.38204791660762,1.22,0.03
61682361,3139698,15290118,,1599882188.5050652,LON,UW,UW,Jiggle,"",SEED,HHN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-09-14 23:38:24.523846,76.52975875892969,70.38204791660762,0.61,-0.11
61682361,3139698,15290123,,1599882180.3128269,KEYP,UW,UW,Jiggle,"",SEED,HNZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,356.05406358347517,70.67557523401456,0,1.02
61682361,3139698,15290128,,1599882180.0499864,PAYL,UW,UW,Jiggle,HNZ,SEED,HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,24.577300836551558,71.7555487495382,0.87,-0.11
61682361,3139698,15290133,,1599882189.9490519,PAYL,UW,UW,Jiggle,HNE,SEED,HNE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,24.577300836551558,71.7555487495382,0.87,0.46
61682361,3139698,15290138,,1599882179.990361,MONKS,UO,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,198.5486178559195,71.78978460341715,0.87,0.08
61682361,3139698,15290143,,1599882180.3858368,B019,PB,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,274.405628259507,72.24861090174544,1.13,0.01
61682361,3139698,15290148,,1599882180.641375,STAR,UW,UW,Jiggle,"",SEED,EHZ,01,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,68.39593761358515,74.84220247599745,0.76,-0.02
61682361,3139698,15290153,,1599882180.5080802,MTM,UW,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,149.35414225648407,74.99656300121946,0.76,-0.09
61682361,3139698,15290158,,1599882180.69735,OBSR,CC,UW,Jiggle,"",SEED,BHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,64.07382373647886,75.41067908712643,0.74,0.45
61682361,3139698,15290163,,1599882190.3576295,OBSR,CC,UW,Jiggle,"",SEED,BHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,64.07382373647886,75.41067908712643,0.15,0.71
61682361,3139698,15290168,,1599882180.6439958,YACT,UW,UW,Jiggle,ENZ,SEED,ENZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,163.4056267837027,78.17939658512387,0.64,-0.26
61682361,3139698,15290173,,1599882190.4935453,YACT,UW,UW,Jiggle,ENN,SEED,ENN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-09-14 23:38:24.523846,163.4056267837027,78.17939658512387,0.43,-0.32
61682361,3139698,15290178,,1599882180.8117216,WHGC,UW,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,274.3921478776641,78.21812600314733,0.84,-0.05
61682361,3139698,15290183,,1599882181.118255,RCM,UW,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,70.73628804696028,78.56485696178206,0.83,0.07
61682361,3139698,15290188,,1599882190.8665905,RCM,UW,UW,Jiggle,"",SEED,HHE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-09-14 23:38:24.523846,70.73628804696028,78.56485696178206,0.41,-0.2
61682361,3139698,15290193,,1599882181.2021177,RCS,UW,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,68.08820711467501,79.94351493780907,0.57,-0.07
61682361,3139698,15290198,,1599882182.179554,RADR,UW,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,256.5639844984255,85.97548467855181,0.35,0.1
61682361,3139698,15290203,,1599882193.440313,RADR,UW,UW,Jiggle,"",SEED,HHN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-09-14 23:38:24.523846,256.5639844984255,85.97548467855181,0.23,0.53
61682361,3139698,15290208,,1599882182.523681,OHC,UW,UW,Jiggle,ENZ,SEED,ENZ,  ,P,e,,,,..,,,,0.3,,,,0.25,,H,2020-09-14 23:38:24.523846,337.2002277958423,87.66992822665893,0.1,0.41
61682361,3139698,15290213,,1599882182.8273222,B020,PB,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,254.43842092221405,90.49142892014194,0.1,0.66
61682361,3139698,15290218,,1599882183.2693064,HICC,UW,UW,Jiggle,"",SEED,HNZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2020-09-14 23:38:24.523846,19.4441435939562,92.45365682800724,0.11,-0.31
61682361,3139698,15290223,,1599882183.077001,VVHS,UW,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,11.821493162311356,92.81076969815064,0.21,-0.19
61682361,3139698,15290228,,1599882183.2259293,SMW,UW,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,328.87476496904486,92.81390504678843,0.16,0.06
61682361,3139698,15290233,,1599882183.682835,BAYC,UW,UW,Jiggle,"",SEED,HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,269.9603271930621,94.37879878532861,0.12,0.48
61682361,3139698,15290238,,1599882183.1753225,FISH2,UW,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,219.1385570828819,96.97102797194687,0.07,-0.36
61682361,3139698,15290243,,1599882183.9127338,NMDY,UW,UW,Jiggle,"",SEED,HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,16.286953498315768,97.22665275663299,0.07,0.35
61682361,3139698,15290248,,1599882183.7059696,MEGW,UW,UW,Jiggle,"",SEED,ENZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,247.50983439368727,97.26282389678781,0.06,0.11
61682361,3139698,15290253,,1599882184.2207115,ASR,UW,UW,Jiggle,"",SEED,EHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,120.3479524311121,98.75199328004834,0.05,0.03
61682361,3139698,15290258,,1599882184.4795284,WISH,UW,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,305.4552385045764,98.76143872273371,0.05,0.14
61682361,3139698,15290263,,1599882183.9416518,KIMR,UW,UW,Jiggle,"",SEED,HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,357.3855345627634,99.7367107397346,0.03,-0.02
61682361,3139698,15290268,,1599882184.0356357,LCMC,UW,UW,Jiggle,"",SEED,HNZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,338.87416437656873,100.03628779019667,0.04,0.05
61682361,3139698,15290273,,1599882184.138295,RAW,UW,UW,Jiggle,"",SEED,ENZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,35.63484677801597,100.28147585635224,0.02,-0.38
61682361,3139698,15290278,,1599882196.6280177,RAW,UW,UW,Jiggle,"",SEED,ENN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,35.63484677801597,100.28147585635224,0.02,-0.62
61682361,3139698,15290283,,1599882184.2236032,GMW,UW,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-09-14 23:38:24.523846,356.73272081685263,104.8149910214559,0,-0.51
61682361,3139698,15290288,,1599882184.3681939,GNW,UW,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-09-14 23:38:24.523846,355.287139401864,106.83282489167983,0,-0.38
61689477,3144493,15346423,,1604613475.6698143,WEDR,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-11-06 00:01:18.087621,83.71997641809327,170.21050638903105,1.5,-0.45
61689477,3144493,15346428,,1604613492.82961,WEDR,UW,UW,Jiggle,"","",HNE,  ,S,i,,,,..,,,,0.03,,,,1,,H,2020-11-06 00:01:18.087621,83.71997641809327,170.21050638903105,1.5,-0.28
61689477,3144493,15346433,,1604613477.6795971,KBO,UO,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-11-06 00:01:18.087621,92.01636897298607,185.34461575461725,1.5,-0.34
61689477,3144493,15346438,,1604613477.6713033,KEB,UO,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,69.10012068367598,186.75727950290542,1.13,-0.51
61689477,3144493,15346443,,1604613497.620375,BAND,UW,UW,Jiggle,"","",HNE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,61.601153401310114,190.70750298088504,1.13,-0.03
61689477,3144493,15346448,,1604613480.2503207,DING,UO,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,71.48725511058137,208.0974960396518,1.13,-0.61
61689477,3144493,15346453,,1604613500.6214073,DING,UO,UW,Jiggle,"","",HHE,  ,S,e,,,,..,,,,0.3,,,,0.25,,H,2020-11-06 00:01:18.087621,71.48725511058137,208.0974960396518,0.38,-0.93
61689477,3144493,15346458,,1604613482.183389,KSXB,NC,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,102.6124533531729,220.58379835020025,1.13,-0.25
61689477,3144493,15346463,,1604613483.4943557,KRMB,NC,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,111.08948864358592,229.05075081309164,1.13,0.01
61689477,3144493,15346468,,1604613482.859265,LAIR,UO,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,64.21414911808262,229.12757729200115,1.13,-0.63
61689477,3144493,15346473,,1604613484.1906247,SISQ,UO,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-11-06 00:01:18.087621,89.52412750780798,233.87480434399248,1.5,0.09
61689477,3144493,15346478,,1604613484.0187423,ROGE,UO,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,78.0592740902108,234.67920079196625,1.13,-0.18
61689477,3144493,15346483,,1604613486.7688591,B036,PB,UW,Jiggle,"","",EHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,83.63571955819191,255.1168051889712,1.13,0
61689477,3144493,15346488,,1604613488.170137,WYLD,UO,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,68.14102700102768,266.2333686296704,1.13,0.02
61689477,3144493,15346493,,1604613489.5102363,VINO,UO,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,62.070123440250086,279.07171351355817,1.13,-0.24
61689477,3144493,15346498,,1604613489.9705312,DBO,UO,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,69.73204394014112,279.4890925337513,1.13,0.16
61689477,3144493,15346503,,1604613489.8306947,UMPQ,UW,UW,Jiggle,"","",EHZ,  ,P,e,,,,..,,,,0.3,,,,0.25,,H,2020-11-06 00:01:18.087621,65.54410930806807,279.4452636580805,0.38,0.03
61689477,3144493,15346508,,1604613491.7272265,B033,PB,UW,Jiggle,"","",EHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,66.76274512178708,295.0820074145594,1.13,-0.03
61689477,3144493,15346513,,1604613493.5887992,HSO,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,62.40927413021177,307.73696856956343,1.13,0.25
61689477,3144493,15346518,,1604613494.3986852,IRYS,UO,UW,Jiggle,"","",HHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2020-11-06 00:01:18.087621,54.786714494603586,315.6539927369747,0.75,0.09
61689477,3144493,15346523,,1604613526.4998896,IRYS,UO,UW,Jiggle,"","",HHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,54.786714494603586,315.6539927369747,1.12,1.01
61689477,3144493,15346528,,1604613495.3891935,BBO,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,76.69642496542929,317.659527300918,1.13,0.78
61689477,3144493,15346533,,1604613495.77957,SALT,UO,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:01:18.087621,84.69817362262341,319.94826862672363,1.13,0.88
61689477,3144493,15346538,,1604613492.2044652,CABL,UW,UW,Jiggle,HNN,SEED,HNN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-11-06 00:10:34.528667,68.25041569406977,167.8339228057448,0.75,-0.36
61689477,3144493,15346543,,1604613496.4729085,KEB,UO,UW,Jiggle,"",SEED,HHE,  ,S,e,,,,..,,,,0.3,,,,0.25,,H,2020-11-06 00:10:34.528667,69.10012068367598,186.75727950290542,0.38,-0.31
61689477,3144493,15346548,,1604613478.4447474,BAND,UW,UW,Jiggle,HNZ,SEED,HNZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:10:34.528667,61.601153401310114,190.70750298088504,1.13,-0.23
61689477,3144493,15346553,,1604613504.616604,COOS,UW,UW,Jiggle,HNE,SEED,HNE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-11-06 00:10:34.528667,55.15718864976981,218.73570007772616,0.75,0.74
61689477,3144493,15346558,,1604613486.7192578,JEDS,UW,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-11-06 00:10:34.528667,49.74759277467422,255.33875219274506,1.13,-0.03
61689477,3144493,15346563,,1604613511.2576153,JEDS,UW,UW,Jiggle,"",SEED,HHE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-11-06 00:10:34.528667,49.74759277467422,255.33875219274506,0.75,-0.77
61689477,3144493,15346568,,1604613491.4318151,B032,PB,UW,Jiggle,EHZ,SEED,EHZ,  ,P,e,,,,..,,,,0.3,,,,0.25,,H,2020-11-06 00:10:34.528667,57.588294826234744,293.69956930267034,0.38,-0.14
61689477,3144493,15346573,,1604613520.4234421,B032,PB,UW,Jiggle,EH2,SEED,EH2,  ,S,e,,,,..,,,,0.3,,,,0.25,,H,2020-11-06 00:10:34.528667,57.588294826234744,293.69956930267034,0.38,-0.19
61689477,3144493,15346578,,1604613495.6095912,YBH,BK,UW,Jiggle,HHZ,SEED,HHZ,00,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:10:34.528667,100.0750742361156,317.2150173046226,1.04,1.06
61689477,3144493,15346583,,1604613498.9511638,WOOD,UO,UW,Jiggle,"",SEED,HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2020-11-06 00:10:34.528667,89.99040156843262,343.3244193228798,0.84,1.12
61689481,3141513,15310408,,1601495857.594387,CBB,CN,UW,Jiggle,HHZ,SEED,HHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2020-10-01 18:19:30.317344,182.54534844196334,103.53007833878159,0.97,-0.52
61689481,3141513,15310413,,1601495870.9940438,CBB,CN,UW,Jiggle,HHN,SEED,HHN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-10-01 18:19:30.317344,182.54534844196334,103.53007833878159,0.97,-0.34
61689481,3141513,15310418,,1601495861.6955545,WOSB,CN,UW,Jiggle,HHZ,SEED,HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-10-01 18:19:30.317344,225.68879623018336,126.38685257170505,1.93,0.09
61689481,3141513,15310423,,1601495877.9651427,WOSB,CN,UW,Jiggle,HHE,SEED,HHE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-10-01 18:19:30.317344,225.68879623018336,126.38685257170505,1.45,0.41
61689481,3141513,15310428,,1601495863.910008,GDR,CN,UW,Jiggle,HHZ,SEED,HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2020-10-01 18:19:30.317344,202.4680015141439,141.8299664213622,1.45,-0.03
61689481,3141513,15310433,,1601495867.125394,PACB,CN,UW,Jiggle,HHZ,SEED,HHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2020-10-01 18:19:30.317344,250.09232746017722,165.06905969065926,0.97,-0.39
61689481,3141513,15310438,,1601495871.4546502,B927,PB,UW,Jiggle,EHZ,SEED,EHZ,  ,P,e,,,,..,,,,0.3,,,,0.25,,H,2020-10-01 18:19:30.317344,169.5963772253964,196.9184553421944,0.48,-0.73
61689481,3141513,15310443,,1601495895.0142186,B927,PB,UW,Jiggle,EH1,SEED,EH1,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2020-10-01 18:19:30.317344,169.5963772253964,196.9184553421944,0.53,-1.37
61689481,3141513,15310448,,1601495872.7545342,HOLB,CN,UW,Jiggle,HHZ,SEED,HHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2020-10-01 18:19:30.317344,260.91856170298604,202.21440186354792,0.97,-0.29
61689481,3141513,15310453,,1601495873.9208975,NLLB,CN,UW,Jiggle,"","",HHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2020-10-01 18:19:30.317344,153.59926310071796,214.3939545113393,0.97,-0.83
61689481,3141513,15310458,,1601495877.5393577,B928,PB,UW,Jiggle,"","",EHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2020-10-01 18:19:30.317344,177.05376575539992,236.91893127578834,0.97,-0.47
61689481,3141513,15310463,,1601495879.0584,B926,PB,UW,Jiggle,"","",EHZ,  ,P,e,,,,..,,,,0.3,,,,0.25,,H,2020-10-01 18:19:30.317344,160.16523856028755,252.4232968760201,0.48,0.4
61689481,3141513,15310468,,1601495908.7280922,B926,PB,UW,Jiggle,"","",EH2,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-10-01 18:19:30.317344,160.16523856028755,252.4232968760201,1.45,0.82
61689481,3141513,15310473,,1601495885.1593828,PGC,CN,UW,Jiggle,"","",HHZ,  ,P,e,,,,..,,,,0.3,,,,0.25,,H,2020-10-01 18:19:30.317344,151.99219841997672,289.2616638793789,0.48,0.39
61689481,3141513,15310478,,1601495885.2590344,B011,PB,UW,Jiggle,"","",EHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2020-10-01 18:19:30.317344,151.94389202586598,289.41584006274155,0.95,1.19
61691992,3145728,15357148,,1605890729.349834,VGZ,CN,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-11-20 17:03:42.138676,219.88736256287953,10.197158660828958,1.67,-0.05
61691992,3145728,15357153,,1605890732.189892,VGZ,CN,UW,Jiggle,"","",HHN,  ,S,i,,,,..,,,,0.03,,,,1,,H,2020-11-20 17:03:42.138676,219.88736256287953,10.197158660828958,1.67,-0.15
61691992,3145728,15357163,,1605890733.108435,UWFH,UW,UW,Jiggle,"","",ENE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-11-20 17:03:42.138676,67.14265283641026,17.80058356217628,1.25,0.11
61691992,3145728,15357178,,1605890730.7787771,PGC,CN,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2020-11-20 17:03:42.138676,319.45365480905474,24.36445164509713,1.67,0.02
61691992,3145728,15357183,,1605890734.6493042,PGC,CN,UW,Jiggle,"","",HHN,  ,S,i,,,,..,,,,0.03,,,,1,,H,2020-11-20 17:03:42.138676,319.45365480905474,24.36445164509713,1.67,-0.11
61691992,3145728,15357188,,1605890732.0587218,SNB,CN,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-11-20 17:03:42.138676,8.255092533577283,32.765953961949954,1.67,0.26
61691992,3145728,15357193,,1605890736.9279172,SNB,CN,UW,Jiggle,"","",HHE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2020-11-20 17:03:42.138676,8.255092533577283,32.765953961949954,1.25,0.32
61691992,3145728,15357198,,1605890732.3179994,MCW,UW,UW,Jiggle,"","",EHZ,01,P,i,,,,c.,,,,0.03,,,,1,,H,2020-11-20 17:03:42.138676,53.65714488813609,36.81488620415475,1.67,0.06
61691992,3145728,15357213,,1605890733.5882335,LUMI,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-11-20 17:03:42.138676,55.789363332669666,47.032957044186475,1.67,-0.15
61691992,3145728,15357223,,1605890734.009448,STW,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2020-11-20 17:03:42.138676,221.12919627792564,49.01258184529853,1.67,0.15
